fid,MS_ID,PF_Index_Risk_equal,source_row_position,structural_null_count,had_structural_null,N_PFlossR_2kiw,N_PFlossR_2ktw,N_PFlossR_2kmw,PFResident_lossR,PFDaynight_lossR,PFAB5k_NOR,PFABC_NOR,kmeans_cluster,distance_to_assigned_centroid
25883,25883,0.32347881807355,75,3,True,,-0.545949392024192,0.0,,,0.968136674743528,0.0021315197159556,1,1.3702130274194984
25884,25884,0.323975965333778,76,3,True,,-0.545949392024192,0.0,,,0.969063650387233,0.0022802538766694,1,1.3703429657921373
25885,25885,0.325451388052116,77,3,True,,-0.545949392024192,0.0,,,0.971834103694278,0.0024179911592227,1,1.371958085934151
25886,25886,0.326079619287057,78,3,True,,-0.545949392024192,0.0,,,0.973004702635841,0.0025598210177046,1,1.3723393554299093
25887,25887,0.326608466741454,79,3,True,,-0.545949392024192,0.0,,,0.973985212240584,0.0026993009452607,1,1.3725895005798876
25888,25888,0.327063822902128,80,3,True,,-0.545949392024192,0.0,,,0.974824009977939,0.0028355505704761,1,1.372746355790682
25889,25889,0.327450231234624,81,3,True,,-0.545949392024192,0.0,,,0.97553136414052,0.002969578401942,1,1.3728114091219623
25890,25890,0.327792985167844,82,3,True,,-0.545949392024192,0.0,,,0.97615850618367,0.0030987870878678,1,1.3728341868635563
25891,25891,0.328129544629861,83,3,True,,-0.545949392024192,0.0,,,0.976768619276341,0.003227697662717,1,1.37284839025853
25892,25892,0.328451317154032,84,3,True,,-0.545949392024192,0.0,,,0.977350228420226,0.0033640877183383,1,1.372814834745328
25893,25893,0.328749935669244,85,3,True,,-0.545949392024192,0.0,,,0.977885085594419,0.003508028624629,1,1.3727177667643589
25894,25894,0.329033660646053,86,3,True,,-0.545949392024192,0.0,,,0.978386191919338,0.0036539253568102,1,1.3725887009444837
25895,25895,0.340449975044331,87,3,True,,-0.604397645065869,0.0,,,0.981497389910735,0.0037697366882978,1,1.3813115040712163
25896,25896,0.340185545025047,88,3,True,,-0.604397645065869,0.0,,,0.980745895363716,0.0050688237599033,1,1.3758665112318575
25897,25897,0.340245770219272,89,3,True,,-0.604397645065869,0.0,,,0.980835979226422,0.005194031803524,1,1.3754859793335708
25898,25898,0.340281598876261,90,3,True,,-0.604397645065869,0.0,,,0.980876693495127,0.0053345329643417,1,1.3750081865307693
25899,25899,0.340324646755866,91,3,True,,-0.604397645065869,0.0,,,0.980935925038248,0.0054601565920837,1,1.3746015577505029
25900,25900,0.340342411989137,92,3,True,,-0.604397645065869,0.0,,,0.980943470154613,0.0056103445624172,1,1.3740621260720296
25901,25901,0.340368792218626,93,3,True,,-0.604397645065869,0.0,,,0.98096589901806,0.0057471991307601,1,1.3735850409231278
25902,25902,0.340395792917347,94,3,True,,-0.604397645065869,0.0,,,0.980990880016277,0.0058810246054067,1,1.373122134391857
25903,25903,0.340437858304644,95,3,True,,-0.604397645065869,0.0,,,0.981046503166102,0.006011492349753,1,1.372698759321999
25904,25904,0.340472779317595,96,3,True,,-0.604397645065869,0.0,,,0.98108507011157,0.006164680350772,1,1.3721798109843855
25905,25905,0.340508028694015,97,3,True,,-0.604397645065869,0.0,,,0.981125963353347,0.0063189323883129,1,1.3716603548095403
25906,25906,0.340537137436192,98,3,True,,-0.604397645065869,0.0,,,0.981156659998998,0.00647284401745,1,1.371134630140088
25907,25907,0.340557293424865,99,3,True,,-0.604397645065869,0.0,,,0.981172243381243,0.0066146900647553,1,1.3706402868565137
25908,25908,0.350334423939796,100,3,True,,-0.604397645065869,0.0,,,0.999283212170311,0.0064178337515842,1,1.3882819448406805
25909,25909,0.350732940844312,101,3,True,,-0.604397645065869,0.0,,,1.0,0.0065740814491516,1,1.3884515537966142
25910,25910,0.583333333333333,102,3,True,,1.0,1.0,,,1.0,0.0066902992550855,3,3.5126320922142678
26337,26337,0.519134623454474,103,3,True,,-0.666937411432173,-0.985294117647059,,,0.995074724693435,0.156726407879635,1,1.5659743526908803
26338,26338,0.522571562497059,104,3,True,,-0.666937411432173,-0.985294117647059,,,0.997832084940641,0.154833577508665,1,1.558592726627834
26339,26339,0.522869032567975,105,3,True,,-0.666937411432173,-0.985294117647059,,,0.998064575551621,0.154664374139311,1,1.557931253668707
26340,26340,0.523453754703102,106,3,True,,-0.666937411432173,-0.985294117647059,,,0.998522464768398,0.154255289523681,1,1.5562462511630684
26341,26341,0.524451099861073,107,3,True,,-0.666937411432173,-0.985714285714286,,,0.999238775740656,0.153647977736971,1,1.5545299702187259
26342,26342,0.525475484064987,108,3,True,,-0.666937411432173,-0.985915492957746,,,1.0,0.153088399272612,1,1.5527344317764944
26343,26343,0.583333333333333,109,3,True,,1.0,1.0,,,1.0,0.152351375202615,3,3.4547025887723657
26344,26344,0.583333333333333,110,3,True,,1.0,1.0,,,1.0,0.151047235634854,3,3.4528543216680663
26345,26345,0.583333333333333,111,3,True,,1.0,1.0,,,1.0,0.151006235530338,3,3.452796893903654
26432,26432,0.430918786377289,112,0,False,0.0,-0.406064562236747,-0.529880478087649,0.0,-0.376389918458117,0.988323586775064,0.226918237506925,1,2.1809426954634263
26433,26433,0.416607222736679,113,0,False,0.0,-0.399638646476849,-0.51394422310757,0.0,-0.289378350963628,0.985861655276058,0.226168677689428,1,1.9497045143982357
26434,26434,0.414663465497278,114,0,False,0.0,-0.399638646476849,-0.51004016064257,0.0,-0.289378350963628,0.981779715310502,0.226975194420436,1,1.952851692404681
26435,26435,0.413150466993693,115,0,False,0.0,-0.399638646476849,-0.504032258064516,0.0,-0.289378350963628,0.980296498235675,0.226804840431334,1,1.9504943188856985
26436,26436,0.410231076255682,116,0,False,0.0,-0.399638646476849,-0.493877551020408,0.0,-0.272926062593959,0.978450806136238,0.226786463891685,1,1.9115118077143696
26437,26437,0.343588039627676,117,0,False,0.0,-0.287419607056337,-0.338624338624339,0.0,-0.268666756356787,0.938096537299085,0.0705571886872261,1,1.2908668253504136
26438,26438,0.344852137812593,118,0,False,0.0,-0.287419607056337,-0.342105263157895,0.0,-0.268666756356787,0.940197104374187,0.0708740776832183,1,1.2898653294596698
26439,26439,0.361985361877103,119,0,False,0.0,-0.347000219057485,-0.380710659898477,0.0,-0.268666756356787,0.942661868758998,0.0711581777654926,1,1.1917966351031195
26440,26440,0.363755177414462,120,0,False,0.0,-0.347000219057485,-0.386934673366834,0.0,-0.268666756356787,0.944906885178962,0.0715479085953176,1,1.1902470936501035
26441,26441,0.368903699741674,121,0,False,0.0,-0.347000219057485,-0.413461538461538,0.0,-0.272926062593959,0.946906608249727,0.0719712695094988,1,1.195260520486359
26442,26442,0.373817129841901,122,0,False,0.0,-0.347000219057485,-0.424528301886792,0.0,-0.272926062593959,0.922195352253236,0.157533024404015,1,1.469269623338032
26443,26443,0.38041714385087,123,0,False,0.0,-0.377232168130985,-0.432558139534884,0.0,-0.289378350963628,0.921127518772946,0.159488477678427,1,1.5004685205282688
26444,26444,0.385440221847051,124,0,False,0.0,-0.399638646476849,-0.440366972477064,0.0,-0.289378350963628,0.921141886283274,0.159820985029484,1,1.4839340286646756
26445,26445,0.388817892468354,125,0,False,0.0,-0.399638646476849,-0.456140350877193,0.0,-0.289378350963628,0.924119817913379,0.159398197688064,1,1.479822507796304
26446,26446,0.407034053376412,126,0,False,0.0,-0.399638646476849,-0.478991596638655,0.0,-0.289378350963628,0.970912458082575,0.150518265273524,1,1.4544278966937967
26762,26762,0.404452198931778,127,1,True,0.0,-0.404632219672921,-0.607954545454545,,0.0,0.970004237800188,0.282325944098799,1,2.1472530793764975
26763,26763,0.397882010350234,128,1,True,0.0,-0.404632219672921,-0.575581395348837,,0.0,0.967300873010789,0.280449443762702,1,2.1210521341727873
26764,26764,0.383554938790747,129,2,True,0.0,-0.385021516176677,-0.517751479289941,,,0.964024337458878,0.279622588618539,1,2.1141518216391284
26765,26765,0.362648945339554,130,1,True,0.0,-0.309979558053806,-0.474474474474474,,0.0,0.961380948799445,0.278654302809396,1,2.1531925111465156
26766,26766,0.34511839935728,131,1,True,0.0,-0.299092898172752,-0.387878787878788,,0.0,0.958615292399912,0.276885476400387,1,2.1592668749740103
26767,26767,0.315981017703224,132,1,True,0.0,-0.191512530944098,-0.332298136645963,,0.0,0.954440440181559,0.275293491637934,1,2.2643883972135375
26768,26768,0.297363722738335,133,1,True,0.0,-0.16479855886673,-0.262135922330097,,0.0,0.949193535043803,0.274733831046708,1,2.3210351101585176
26769,26769,0.288526703206852,134,1,True,0.0,-0.157645594016943,-0.229773462783172,,0.0,0.944392204607047,0.275309413392121,1,2.35118585976546
26770,26770,0.267089343862813,135,1,True,0.0,-0.139571163307627,-0.211726384364821,,0.0,0.951816167288136,0.21354041336003,1,1.9347359600276859
26771,26771,0.267062852168632,136,1,True,0.0,-0.139571163307627,-0.218120805369128,,0.0,0.951445817209038,0.212235685171108,1,1.9206018319596772
26772,26772,0.262394014632564,137,1,True,0.0,-0.139571163307627,-0.198653198653199,,0.0,0.950157081735611,0.211936370768587,1,1.9340516342119949
26773,26773,0.254112226756906,138,1,True,0.0,-0.110864561381373,-0.183946488294314,,0.0,0.949408446897054,0.21137098825005,1,1.9851113796684132
26916,26916,0.421384842022916,139,0,False,-0.81402733383578,-0.122579975760428,-0.215116279069767,0.0,0.0,0.973068412816526,0.213725552380822,2,1.9368724400144275
26917,26917,0.412765757502239,140,0,False,-0.81402733383578,-0.115010834553937,-0.196428571428571,0.0,0.0,0.968407409267636,0.211322627863245,2,1.9264470788016714
26969,26969,0.468917812196318,141,0,False,-1.0,-0.373692076772068,-0.564920273348519,0.0,0.0,0.571804526668901,0.0136114234930651,2,1.2106389226028027
26970,26970,0.470026651320135,142,0,False,-1.0,-0.373692076772068,-0.563636363636364,0.0,0.0,0.580461598841131,0.0130002502504236,2,1.2119207461594192
26971,26971,0.469657061059048,143,0,False,-1.0,-0.373692076772068,-0.561085972850679,0.0,0.0,0.582672852016041,0.0127792969067877,2,1.2106526728586815
26972,26972,0.47046311922818,144,0,False,-1.0,-0.373692076772068,-0.55829596412556,0.0,0.0,0.59527916555386,0.0121938545813714,2,1.2114017043192296
26973,26973,0.469844358213346,145,0,False,-1.0,-0.373692076772068,-0.555803571428571,0.0,0.0,0.600743576761072,0.0116892343982492,2,1.2125964752119218
26974,26974,0.466358700197042,146,0,False,-1.0,-0.373692076772068,-0.549450549450549,0.0,0.0,0.590037382921619,0.0116560807023699,2,1.2065872212914242
26975,26975,0.462219959022234,147,0,False,-1.0,-0.358882204740077,-0.547045951859956,0.0,0.0,0.584056867133562,0.0114646468223414,2,1.1994087193406
26976,26976,0.459875547813309,148,0,False,-1.0,-0.358882204740077,-0.54585152838428,0.0,0.0,0.572148221360294,0.0111390473310649,2,1.201908636477805
26977,26977,0.462577718144513,149,0,False,-1.0,-0.358882204740077,-0.542299349240781,-0.125,0.0,0.550397932969026,0.0106930999242244,2,1.0564620372091915
26978,26978,0.45722535430162,150,0,False,-1.0,-0.378509845502055,-0.538461538461538,-0.11727078891258,0.0,0.510882302878887,0.0102692635815388,2,1.0951358722397178
26979,26979,0.437111482012912,151,0,False,-1.0,-0.378509845502055,-0.512345679012346,-0.141025641025641,0.0,0.420897075936108,0.0086875217240026,2,1.1899277447142846
26980,26980,0.417029658148149,152,0,False,-1.0,-0.378509845502055,-0.501002004008016,-0.152354570637119,0.0,0.318323250015759,0.0098151754943401,2,1.3789704545321761
26981,26981,0.411109125133928,153,0,False,-1.0,-0.378509845502055,-0.499001996007984,-0.152354570637119,0.0,0.290811150788178,0.0097911706633369,2,1.4426113179371747
26982,26982,0.405283862087468,154,0,False,-1.0,-0.378509845502055,-0.497017892644135,-0.152354570637119,0.0,0.265042282544418,0.0099491637340847,2,1.5040851043686623
26983,26983,0.389758796264357,155,0,False,-1.0,-0.358882204740077,-0.496031746031746,0.0,0.0,0.24670730348676,0.0101207485435513,2,1.6541973842045263
26984,26984,0.38605458320205,156,0,False,-1.0,-0.358882204740077,-0.49604743083004,0.0,0.0,0.229736373654319,0.0102157800011747,2,1.6951443801418247
26985,26985,0.382161321308798,157,0,False,-1.0,-0.358882204740077,-0.492063492063492,0.0,0.0,0.214790382456913,0.0104257155169005,2,1.7296438571565018
26986,26986,0.334684672142703,158,0,False,-1.0,-0.358882204740077,-0.492063492063492,0.0,0.0,0.0614616450572136,0.0279126050386227,2,2.0871944552360837
26987,26987,0.332023008961092,159,0,False,-1.0,-0.358882204740077,-0.488977955911824,0.0,0.0,0.0524993306760459,0.0274605404012581,2,2.113785341492266
26988,26988,0.329461368711983,160,0,False,-1.0,-0.358882204740077,-0.488933601609658,0.0,0.0,0.0411536537432413,0.0269980556691079,2,2.1486478655151906
26989,26989,0.327140422416595,161,0,False,-1.0,-0.358882204740077,-0.490872210953347,0.0,0.0,0.0295956125432125,0.0265485455077549,2,2.184921932463511
26990,26990,0.32477809555292,162,0,False,-1.0,-0.358882204740077,-0.491836734693878,0.0,0.0,0.0194981445044417,0.0261142341909965,2,2.2165780767055514
26991,26991,0.321744548678111,163,0,False,-1.0,-0.352316768077407,-0.495867768595041,0.0,0.0,0.0094007147622141,0.0257065152378226,2,2.2479847200059044
26992,26992,0.320094778876955,164,0,False,-1.0,-0.352316768077407,-0.501043841336117,0.0,0.0,0.0003211390449142,0.0253474350061147,2,2.278042655044788
26993,26993,0.319680127439312,165,0,False,-1.0,-0.352316768077407,-0.5,0.0,0.0,0.0123852087369332,0.0248624203427661,2,2.2429363016840362
26994,26994,0.320226109633406,166,0,False,-1.0,-0.352316768077407,-0.505399568034557,0.0,0.0,0.0257411141922703,0.0243718616691038,2,2.2066263668015416
26995,26995,0.31894814662483,167,0,False,-1.0,-0.352316768077407,-0.502145922746781,0.0,0.0,0.046642012993934,0.0235267202875908,2,2.1462589197689637
27668,27668,0.42275139939944,168,1,True,0.0,-0.443153622638976,-0.626822157434402,,0.0,0.986420432952088,0.138786809227882,1,0.9590946273725055
27669,27669,0.426734225641857,169,1,True,0.0,-0.452897689774557,-0.635057471264368,,0.0,0.988803440112596,0.138840419177103,1,0.9618705006293355
27670,27670,0.43267596372742,170,1,True,0.0,-0.470799878505383,-0.645714285714286,,0.0,0.991697434624572,0.138462207743445,1,0.9606552843683228
27671,27671,0.434315112098668,171,1,True,0.0,-0.470799878505383,-0.648725212464589,,0.0,0.99446020162964,0.138379883859593,1,0.9665319413240465
27672,27672,0.436719660678925,172,1,True,0.0,-0.470799878505383,-0.656338028169014,,0.0,0.997220684474878,0.138344890217001,1,0.977003816380071
27673,27673,0.43880184194829,173,1,True,0.0,-0.470799878505383,-0.662011173184358,,0.0,1.0,0.138330345793842,1,0.9861075722425329
27674,27674,0.761355940044271,174,1,True,1.0,1.0,1.0,,-1.0,1.0,0.138370266873312,3,2.9053260720484078
27675,27675,0.783430404110321,175,0,False,1.0,1.0,1.0,-1.0,-1.0,1.0,0.138449850613979,3,2.776008862985203
27676,27676,0.783430404110321,176,0,False,1.0,1.0,1.0,-1.0,-1.0,1.0,0.137085626054834,3,2.77419851149689
27677,27677,0.515076811103995,177,0,False,-1.0,-0.259932504546456,-0.201550387596899,0.0,-1.0,1.0,0.139390288505453,2,4.217049686465476
27678,27678,0.503467085329358,178,0,False,-1.0,-0.223763722951403,-0.176165803108808,0.0,-1.0,0.996930210745467,0.136200561229472,2,4.219304314175269
27679,27679,0.462527323086683,179,0,False,-1.0,-0.181951315625005,-0.13953488372093,0.0,-0.34529582929195,0.959123588757058,0.141963627721704,2,1.8905563758341837
27680,27680,0.444872489161355,180,0,False,-1.0,-0.142142964315367,-0.0949868073878628,0.0,-0.34529582929195,0.951174777155816,0.142366212618243,2,1.9224299470361235
27681,27681,0.431703063450567,181,0,False,-1.0,-0.107078733657308,-0.0835380835380835,0.0,-0.34529582929195,0.938981541959644,0.144120581526932,2,1.9290392525878661
27682,27682,0.425283560349722,182,0,False,-1.0,-0.105618869887541,-0.0726392251815981,0.0,-0.33872502378687,0.929458666730947,0.145952227173906,2,1.9071291389486809
27718,27718,0.251511621326185,183,0,False,-1.0,-0.191611966392831,-0.240105540897098,0.0,0.0,0.004304174546324,0.122496510102281,2,2.1685194764594677
